shipment_id,order_id,sku,supplier_id,shipment_date,expected_delivery_date,actual_delivery_date,shipment_status,carrier,quantity_shipped,shipping_cost,delay_reason,delivery_delay_days,is_delivered,is_delayed,is_lost,is_in_transit,delivered_on_time_flag
SHP-917474,ORD-503118,SKU-10390,SUP-228,2024-01-06,2024-01-16,,In-Transit,USPS,14,5.85,,,False,False,False,True,False
SHP-917475,ORD-519046,SKU-10160,SUP-248,2024-01-21,2024-01-25,2024-01-28,Delayed,UPS,18,11.6,Weather Delay,3.0,False,True,False,False,False
SHP-917476,ORD-523007,SKU-10254,SUP-206,2024-01-24,2024-01-29,2024-01-31,Delivered,FedEx,23,6.78,,2.0,True,True,False,False,False
SHP-917477,ORD-506805,SKU-10023,SUP-202,2024-01-10,2024-01-18,2024-01-18,Delivered,FedEx,41,9.15,,0.0,True,False,False,False,True
SHP-917478,ORD-520579,SKU-10313,SUP-243,2024-01-22,2024-01-28,,In-Transit,FedEx,25,9.31,,,False,False,False,True,False
SHP-917479,ORD-509113,SKU-10450,SUP-213,2024-01-11,2024-01-19,2024-01-18,Delivered,DHL,41,8.53,,-1.0,True,False,False,False,True
SHP-917480,ORD-513176,SKU-10010,SUP-210,2024-01-17,2024-01-26,2024-01-27,Delivered,FreightCo,12,9.52,,1.0,True,True,False,False,False
SHP-917481,ORD-513470,SKU-10415,SUP-231,2024-01-17,2024-01-22,2024-01-24,Delivered,DHL,25,7.28,,2.0,True,True,False,False,False
SHP-917482,ORD-512635,SKU-10389,SUP-218,2024-01-14,2024-01-19,2024-01-26,Delayed,FreightCo,44,9.54,Weather Delay,7.0,False,True,False,False,False
SHP-917483,ORD-520641,SKU-10309,SUP-241,2024-01-24,2024-02-01,2024-02-02,Delivered,FedEx,32,14.88,,1.0,True,True,False,False,False
SHP-917484,ORD-512846,SKU-10071,SUP-216,2024-01-14,2024-01-17,2024-01-17,Delivered,USPS,26,10.0,,0.0,True,False,False,False,True
SHP-917485,ORD-523241,SKU-10427,SUP-225,2024-01-25,2024-02-03,2024-02-03,Delivered,FreightCo,37,15.21,,0.0,True,False,False,False,True
SHP-917486,ORD-529650,SKU-10129,SUP-202,2024-02-02,2024-02-06,2024-02-05,Delivered,UPS,36,17.88,,-1.0,True,False,False,False,True
SHP-917487,ORD-502456,SKU-10314,SUP-245,2024-01-03,2024-01-09,2024-01-11,Delivered,UPS,4,5.62,,2.0,True,True,False,False,False
SHP-917488,ORD-520067,SKU-10007,SUP-225,2024-01-24,2024-02-02,2024-02-01,Delivered,DHL,34,18.01,,-1.0,True,False,False,False,True
SHP-917489,ORD-521424,SKU-10182,SUP-220,2024-01-22,2024-02-01,2024-02-02,Delivered,FedEx,32,14.46,,1.0,True,True,False,False,False
SHP-917490,ORD-519076,SKU-10051,SUP-229,2024-01-22,2024-02-01,2024-02-02,Delivered,FedEx,15,8.87,,1.0,True,True,False,False,False
SHP-917491,ORD-512762,SKU-10393,SUP-242,2024-01-13,2024-01-16,2024-01-16,Delivered,FreightCo,49,16.35,,0.0,True,False,False,False,True
SHP-917492,ORD-510523,SKU-10327,SUP-203,2024-01-13,2024-01-18,2024-01-19,Delivered,DHL,11,7.28,,1.0,True,True,False,False,False
SHP-917493,ORD-514669,SKU-10185,SUP-242,2024-01-17,2024-01-26,2024-01-26,Delivered,FreightCo,4,5.27,,0.0,True,False,False,False,True
SHP-917494,ORD-520591,SKU-10053,SUP-239,2024-01-21,2024-01-30,2024-02-03,Delayed,DHL,12,9.78,Weather Delay,4.0,False,True,False,False,False
SHP-917495,ORD-515295,SKU-10026,SUP-230,2024-01-17,2024-01-27,2024-01-26,Delivered,UPS,47,15.21,,-1.0,True,False,False,False,True
SHP-917496,ORD-528045,SKU-10218,SUP-203,2024-02-01,2024-02-05,2024-02-06,Delivered,USPS,5,5.95,,1.0,True,True,False,False,False
SHP-917497,ORD-511090,SKU-10285,SUP-227,2024-01-15,2024-01-22,2024-01-22,Delivered,DHL,48,8.21,,0.0,True,False,False,False,True
SHP-917498,ORD-525754,SKU-10236,SUP-216,2024-01-28,2024-02-06,2024-02-07,Delivered,USPS,33,8.54,,1.0,True,True,False,False,False
SHP-917499,ORD-519154,SKU-10044,SUP-247,2024-01-23,2024-01-31,2024-01-30,Delivered,DHL,20,8.87,,-1.0,True,False,False,False,True
SHP-917500,ORD-528126,SKU-10230,SUP-212,2024-01-31,2024-02-03,2024-02-05,Delivered,UPS,32,16.89,,2.0,True,True,False,False,False
SHP-917501,ORD-513219,SKU-10476,SUP-210,2024-01-17,2024-01-25,2024-01-26,Delivered,FreightCo,15,8.58,,1.0,True,True,False,False,False
SHP-917502,ORD-502552,SKU-10290,SUP-229,2024-01-05,2024-01-09,,In-Transit,UPS,32,12.49,,,False,False,False,True,False
SHP-917503,ORD-506975,SKU-10023,SUP-221,2024-01-08,2024-01-18,2024-01-19,Delivered,DHL,8,7.0,,1.0,True,True,False,False,False
SHP-917504,ORD-517991,SKU-10191,SUP-226,2024-01-20,2024-01-28,2024-01-31,Delayed,FedEx,39,13.08,Customs Hold,3.0,False,True,False,False,False
SHP-917505,ORD-501665,SKU-10091,SUP-228,2024-01-03,2024-01-10,2024-01-12,Delayed,FreightCo,5,5.5,Carrier Backlog,2.0,False,True,False,False,False
SHP-917506,ORD-524696,SKU-10401,SUP-242,2024-01-28,2024-02-02,2024-02-02,Delivered,DHL,19,6.79,,0.0,True,False,False,False,True
SHP-917507,ORD-519396,SKU-10336,SUP-225,2024-01-22,2024-01-31,2024-02-01,Delivered,USPS,18,10.26,,1.0,True,True,False,False,False
SHP-917508,ORD-508916,SKU-10296,SUP-248,2024-01-11,2024-01-16,2024-01-21,Delayed,UPS,9,6.46,Carrier Backlog,5.0,False,True,False,False,False
SHP-917509,ORD-515224,SKU-10259,SUP-205,2024-01-18,2024-01-24,2024-01-24,Delivered,UPS,20,11.6,,0.0,True,False,False,False,True
SHP-917510,ORD-507963,SKU-10409,SUP-225,2024-01-08,2024-01-16,2024-01-15,Delivered,FreightCo,36,12.18,,-1.0,True,False,False,False,True
SHP-917511,ORD-512877,SKU-10385,SUP-246,2024-01-16,2024-01-26,2024-01-28,Delivered,FedEx,26,10.25,,2.0,True,True,False,False,False
SHP-917512,ORD-529919,SKU-10161,SUP-243,2024-02-01,2024-02-11,2024-02-11,Delivered,USPS,15,9.54,,0.0,True,False,False,False,True
SHP-917513,ORD-520775,SKU-10387,SUP-204,2024-01-23,2024-01-29,2024-01-31,Delayed,FreightCo,41,18.12,Weather Delay,2.0,False,True,False,False,False
SHP-917514,ORD-501811,SKU-10098,SUP-232,2024-01-04,2024-01-11,2024-01-10,Delivered,FedEx,48,14.96,,-1.0,True,False,False,False,True
SHP-917515,ORD-503527,SKU-10009,SUP-222,2024-01-04,2024-01-11,2024-01-12,Delivered,FedEx,11,8.1,,1.0,True,True,False,False,False
SHP-917516,ORD-509983,SKU-10241,SUP-243,2024-01-13,2024-01-21,2024-01-22,Delivered,USPS,40,12.57,,1.0,True,True,False,False,False
SHP-917517,ORD-504295,SKU-10440,SUP-204,2024-01-05,2024-01-13,2024-01-15,Delivered,DHL,11,6.29,,2.0,True,True,False,False,False
SHP-917518,ORD-500602,SKU-10166,SUP-208,2024-01-02,2024-01-12,2024-01-18,Delayed,USPS,2,5.42,Customs Hold,6.0,False,True,False,False,False
SHP-917519,ORD-512300,SKU-10287,SUP-209,2024-01-13,2024-01-20,,In-Transit,FedEx,3,6.16,,,False,False,False,True,False
SHP-917520,ORD-519214,SKU-10035,SUP-234,2024-01-23,2024-01-28,2024-01-28,Delivered,USPS,49,23.01,,0.0,True,False,False,False,True
SHP-917521,ORD-525942,SKU-10132,SUP-228,2024-01-28,2024-02-01,2024-02-02,Delivered,FreightCo,43,15.78,,1.0,True,True,False,False,False
SHP-917522,ORD-523223,SKU-10009,SUP-224,2024-01-26,2024-02-03,2024-02-04,Delivered,FreightCo,31,8.72,,1.0,True,True,False,False,False
SHP-917523,ORD-529981,SKU-10106,SUP-223,2024-02-01,2024-02-05,2024-02-06,Delivered,FedEx,14,9.25,,1.0,True,True,False,False,False
SHP-917524,ORD-523024,SKU-10087,SUP-210,2024-01-24,2024-02-03,2024-02-02,Delivered,DHL,6,6.94,,-1.0,True,False,False,False,True
SHP-917525,ORD-510360,SKU-10280,SUP-233,2024-01-13,2024-01-23,2024-01-27,Delayed,FedEx,28,11.37,Inventory Shortage,4.0,False,True,False,False,False
SHP-917526,ORD-519750,SKU-10446,SUP-227,2024-01-20,2024-01-30,2024-01-29,Delivered,FreightCo,36,11.17,,-1.0,True,False,False,False,True
SHP-917527,ORD-525772,SKU-10279,SUP-237,2024-01-27,2024-02-02,2024-02-04,Delivered,FedEx,33,12.5,,2.0,True,True,False,False,False
SHP-917528,ORD-528477,SKU-10284,SUP-242,2024-02-01,2024-02-06,2024-02-06,Delivered,USPS,28,15.41,,0.0,True,False,False,False,True
SHP-917529,ORD-518861,SKU-10288,SUP-212,2024-01-19,2024-01-22,2024-01-22,Delivered,FedEx,28,6.92,,0.0,True,False,False,False,True
SHP-917530,ORD-517300,SKU-10481,SUP-230,2024-01-21,2024-01-30,2024-01-29,Delivered,FreightCo,14,9.91,,-1.0,True,False,False,False,True
SHP-917531,ORD-514167,SKU-10433,SUP-240,2024-01-17,2024-01-22,2024-01-22,Delivered,USPS,27,13.28,,0.0,True,False,False,False,True
SHP-917532,ORD-527452,SKU-10140,SUP-211,2024-01-28,2024-01-31,2024-02-02,Delayed,USPS,24,8.51,Address Issue,2.0,False,True,False,False,False
SHP-917533,ORD-524481,SKU-10070,SUP-225,2024-01-27,2024-01-30,2024-01-31,Delivered,USPS,7,6.52,,1.0,True,True,False,False,False
SHP-917534,ORD-513476,SKU-10058,SUP-201,2024-01-16,2024-01-20,2024-01-20,Delivered,UPS,27,9.91,,0.0,True,False,False,False,True
SHP-917535,ORD-506107,SKU-10451,SUP-230,2024-01-10,2024-01-17,2024-01-19,Delivered,FreightCo,2,5.2,,2.0,True,True,False,False,False
SHP-917536,ORD-528293,SKU-10189,SUP-221,2024-01-31,2024-02-09,2024-02-11,Delivered,UPS,6,6.87,,2.0,True,True,False,False,False
SHP-917537,ORD-516427,SKU-10113,SUP-203,2024-01-20,2024-01-23,2024-01-22,Delivered,FedEx,36,7.65,,-1.0,True,False,False,False,True
SHP-917538,ORD-513856,SKU-10089,SUP-231,2024-01-16,2024-01-20,,Lost,USPS,8,7.07,Weather Delay,,False,False,True,False,False
SHP-917539,ORD-517792,SKU-10202,SUP-212,2024-01-18,2024-01-23,2024-01-22,Delivered,UPS,19,9.18,,-1.0,True,False,False,False,True
SHP-917540,ORD-523886,SKU-10005,SUP-217,2024-01-24,2024-02-02,2024-02-01,Delivered,UPS,10,7.68,,-1.0,True,False,False,False,True
SHP-917541,ORD-515250,SKU-10039,SUP-239,2024-01-19,2024-01-22,2024-01-21,Delivered,UPS,30,16.34,,-1.0,True,False,False,False,True
SHP-917542,ORD-529424,SKU-10274,SUP-215,2024-02-01,2024-02-11,2024-02-15,Delayed,UPS,48,17.47,Address Issue,4.0,False,True,False,False,False
SHP-917543,ORD-519148,SKU-10390,SUP-216,2024-01-22,2024-02-01,2024-01-31,Delivered,UPS,9,6.4,,-1.0,True,False,False,False,True
SHP-917544,ORD-521878,SKU-10054,SUP-213,2024-01-25,2024-01-31,2024-02-06,Delayed,FreightCo,6,5.56,Carrier Backlog,6.0,False,True,False,False,False
SHP-917545,ORD-527835,SKU-10092,SUP-211,2024-01-31,2024-02-06,2024-02-07,Delivered,USPS,7,7.66,,1.0,True,True,False,False,False
SHP-917546,ORD-519197,SKU-10184,SUP-214,2024-01-23,2024-02-02,2024-02-02,Delivered,FedEx,21,12.13,,0.0,True,False,False,False,True
SHP-917547,ORD-510603,SKU-10326,SUP-243,2024-01-14,2024-01-19,2024-01-19,Delivered,USPS,18,10.54,,0.0,True,False,False,False,True
SHP-917548,ORD-523346,SKU-10223,SUP-239,2024-01-25,2024-02-01,2024-02-02,Delivered,USPS,48,17.21,,1.0,True,True,False,False,False
SHP-917549,ORD-523352,SKU-10468,SUP-220,2024-01-27,2024-02-04,2024-02-04,Delivered,FreightCo,31,8.25,,0.0,True,False,False,False,True
SHP-917550,ORD-500874,SKU-10197,SUP-226,2024-01-03,2024-01-11,2024-01-12,Delivered,FedEx,26,7.79,,1.0,True,True,False,False,False
SHP-917551,ORD-506877,SKU-10437,SUP-239,2024-01-09,2024-01-17,2024-01-19,Delivered,FedEx,24,8.13,,2.0,True,True,False,False,False
SHP-917552,ORD-528815,SKU-10317,SUP-225,2024-01-30,2024-02-07,2024-02-08,Delivered,USPS,7,7.04,,1.0,True,True,False,False,False
SHP-917553,ORD-501626,SKU-10188,SUP-213,2024-01-02,2024-01-06,2024-01-07,Delivered,DHL,26,6.47,,1.0,True,True,False,False,False
SHP-917554,ORD-523180,SKU-10297,SUP-201,2024-01-24,2024-02-03,2024-02-05,Delivered,FedEx,43,11.07,,2.0,True,True,False,False,False
SHP-917555,ORD-500107,SKU-10312,SUP-232,2024-01-01,2024-01-11,2024-01-11,Delivered,USPS,19,6.81,,0.0,True,False,False,False,True
SHP-917556,ORD-513240,SKU-10479,SUP-222,2024-01-17,2024-01-27,2024-01-29,Delivered,UPS,12,6.15,,2.0,True,True,False,False,False
SHP-917557,ORD-515359,SKU-10208,SUP-240,2024-01-18,2024-01-22,,In-Transit,FreightCo,31,14.25,,,False,False,False,True,False
SHP-917558,ORD-515957,SKU-10021,SUP-204,2024-01-16,2024-01-25,2024-01-27,Delivered,UPS,43,20.58,,2.0,True,True,False,False,False
SHP-917559,ORD-518219,SKU-10400,SUP-237,2024-01-21,2024-01-26,2024-01-30,Delayed,USPS,46,18.67,Weather Delay,4.0,False,True,False,False,False
SHP-917560,ORD-500976,SKU-10342,SUP-234,2024-01-01,2024-01-05,2024-01-04,Delivered,UPS,28,15.45,,-1.0,True,False,False,False,True
SHP-917561,ORD-517363,SKU-10112,SUP-216,2024-01-20,2024-01-25,2024-01-25,Delivered,FedEx,4,6.37,,0.0,True,False,False,False,True
SHP-917562,ORD-503819,SKU-10060,SUP-214,2024-01-05,2024-01-12,2024-01-11,Delivered,FedEx,20,9.06,,-1.0,True,False,False,False,True
SHP-917563,ORD-511842,SKU-10343,SUP-228,2024-01-13,2024-01-23,2024-01-25,Delivered,DHL,32,13.84,,2.0,True,True,False,False,False
SHP-917564,ORD-523038,SKU-10490,SUP-249,2024-01-25,2024-02-02,2024-02-04,Delivered,FedEx,28,11.6,,2.0,True,True,False,False,False
SHP-917565,ORD-525751,SKU-10121,SUP-211,2024-01-28,2024-02-04,2024-02-06,Delivered,USPS,8,6.77,,2.0,True,True,False,False,False
SHP-917566,ORD-515701,SKU-10003,SUP-216,2024-01-17,2024-01-27,2024-01-26,Delivered,FreightCo,37,18.56,,-1.0,True,False,False,False,True
SHP-917567,ORD-505193,SKU-10119,SUP-214,2024-01-07,2024-01-13,2024-01-20,Delayed,FedEx,42,17.58,Address Issue,7.0,False,True,False,False,False
SHP-917568,ORD-526989,SKU-10398,SUP-211,2024-01-29,2024-02-03,2024-02-09,Delayed,DHL,46,9.43,Weather Delay,6.0,False,True,False,False,False
SHP-917569,ORD-501018,SKU-10189,SUP-222,2024-01-04,2024-01-11,2024-01-13,Delivered,DHL,20,12.84,,2.0,True,True,False,False,False
SHP-917570,ORD-522278,SKU-10090,SUP-203,2024-01-25,2024-02-03,2024-02-06,Delayed,USPS,28,13.87,Address Issue,3.0,False,True,False,False,False
SHP-917571,ORD-519293,SKU-10359,SUP-237,2024-01-22,2024-01-27,2024-01-28,Delivered,FedEx,47,17.34,,1.0,True,True,False,False,False
SHP-917572,ORD-523445,SKU-10117,SUP-236,2024-01-27,2024-02-05,,In-Transit,FreightCo,12,6.16,,,False,False,False,True,False
SHP-917573,ORD-502400,SKU-10095,SUP-216,2024-01-04,2024-01-11,2024-01-12,Delivered,UPS,36,10.59,,1.0,True,True,False,False,False
SHP-917574,ORD-506945,SKU-10310,SUP-245,2024-01-07,2024-01-15,2024-01-17,Delivered,DHL,36,8.75,,2.0,True,True,False,False,False
SHP-917575,ORD-504646,SKU-10234,SUP-244,2024-01-05,2024-01-14,,Lost,FreightCo,4,5.55,Weather Delay,,False,False,True,False,False
SHP-917576,ORD-521070,SKU-10378,SUP-200,2024-01-24,2024-02-02,2024-02-02,Delivered,FedEx,35,9.29,,0.0,True,False,False,False,True
SHP-917577,ORD-521871,SKU-10301,SUP-249,2024-01-23,2024-01-28,,In-Transit,USPS,44,11.02,,,False,False,False,True,False
SHP-917578,ORD-529213,SKU-10087,SUP-220,2024-02-01,2024-02-04,2024-02-08,Delayed,FedEx,47,14.2,Customs Hold,4.0,False,True,False,False,False
SHP-917579,ORD-500949,SKU-10072,SUP-237,2024-01-04,2024-01-13,2024-01-14,Delivered,UPS,37,11.17,,1.0,True,True,False,False,False
SHP-917580,ORD-524011,SKU-10437,SUP-247,2024-01-26,2024-02-02,,In-Transit,FreightCo,44,12.17,,,False,False,False,True,False
SHP-917581,ORD-527507,SKU-10050,SUP-220,2024-01-31,2024-02-05,2024-02-07,Delayed,FreightCo,30,14.84,Inventory Shortage,2.0,False,True,False,False,False
SHP-917582,ORD-505674,SKU-10349,SUP-225,2024-01-07,2024-01-10,2024-01-11,Delivered,FreightCo,3,5.17,,1.0,True,True,False,False,False
SHP-917583,ORD-510259,SKU-10338,SUP-204,2024-01-14,2024-01-17,,In-Transit,UPS,36,19.04,,,False,False,False,True,False
SHP-917584,ORD-515003,SKU-10479,SUP-232,2024-01-18,2024-01-22,2024-01-24,Delivered,FedEx,39,19.3,,2.0,True,True,False,False,False
SHP-917585,ORD-523094,SKU-10123,SUP-242,2024-01-27,2024-02-03,2024-02-03,Delivered,FedEx,36,14.54,,0.0,True,False,False,False,True
SHP-917586,ORD-511419,SKU-10315,SUP-212,2024-01-15,2024-01-21,2024-01-20,Delivered,UPS,39,7.14,,-1.0,True,False,False,False,True
SHP-917587,ORD-519688,SKU-10066,SUP-237,2024-01-20,2024-01-23,2024-01-23,Delivered,USPS,23,9.41,,0.0,True,False,False,False,True
SHP-917588,ORD-519020,SKU-10442,SUP-216,2024-01-23,2024-01-27,,In-Transit,DHL,16,7.2,,,False,False,False,True,False
SHP-917589,ORD-512239,SKU-10337,SUP-223,2024-01-15,2024-01-19,2024-01-26,Delayed,FedEx,29,14.63,Address Issue,7.0,False,True,False,False,False
SHP-917590,ORD-528411,SKU-10077,SUP-227,2024-01-30,2024-02-02,2024-02-03,Delivered,USPS,22,6.87,,1.0,True,True,False,False,False
SHP-917591,ORD-516705,SKU-10138,SUP-221,2024-01-17,2024-01-21,,Lost,FreightCo,36,14.05,Weather Delay,,False,False,True,False,False
SHP-917592,ORD-516558,SKU-10342,SUP-229,2024-01-17,2024-01-21,2024-01-23,Delayed,DHL,30,15.53,Address Issue,2.0,False,True,False,False,False
SHP-917593,ORD-508217,SKU-10082,SUP-222,2024-01-10,2024-01-19,2024-01-20,Delivered,USPS,22,6.94,,1.0,True,True,False,False,False
SHP-917594,ORD-527978,SKU-10473,SUP-204,2024-01-31,2024-02-04,,In-Transit,USPS,3,6.0,,,False,False,False,True,False
SHP-917595,ORD-524824,SKU-10487,SUP-224,2024-01-26,2024-02-03,,Lost,USPS,38,13.84,Address Issue,,False,False,True,False,False
SHP-917596,ORD-512822,SKU-10204,SUP-228,2024-01-14,2024-01-17,2024-01-18,Delivered,FedEx,16,10.3,,1.0,True,True,False,False,False
SHP-917597,ORD-507254,SKU-10414,SUP-208,2024-01-11,2024-01-20,2024-01-22,Delivered,DHL,26,7.05,,2.0,True,True,False,False,False
SHP-917598,ORD-519745,SKU-10397,SUP-219,2024-01-23,2024-01-26,2024-01-27,Delivered,USPS,15,10.43,,1.0,True,True,False,False,False
SHP-917599,ORD-526769,SKU-10006,SUP-222,2024-01-30,2024-02-08,2024-02-09,Delivered,DHL,32,7.89,,1.0,True,True,False,False,False
SHP-917600,ORD-504359,SKU-10341,SUP-215,2024-01-08,2024-01-17,2024-01-16,Delivered,UPS,15,6.98,,-1.0,True,False,False,False,True
SHP-917601,ORD-526252,SKU-10409,SUP-247,2024-01-29,2024-02-04,2024-02-04,Delivered,DHL,4,5.72,,0.0,True,False,False,False,True
SHP-917602,ORD-511730,SKU-10408,SUP-209,2024-01-12,2024-01-16,2024-01-17,Delivered,UPS,38,8.06,,1.0,True,True,False,False,False
SHP-917603,ORD-527473,SKU-10018,SUP-226,2024-01-29,2024-02-04,2024-02-05,Delivered,FedEx,3,5.79,,1.0,True,True,False,False,False
SHP-917604,ORD-524403,SKU-10235,SUP-207,2024-01-27,2024-02-06,2024-02-08,Delivered,FreightCo,33,13.24,,2.0,True,True,False,False,False
SHP-917605,ORD-519550,SKU-10489,SUP-248,2024-01-22,2024-01-25,2024-01-26,Delivered,DHL,36,14.13,,1.0,True,True,False,False,False
SHP-917606,ORD-521414,SKU-10347,SUP-209,2024-01-23,2024-02-01,2024-02-03,Delivered,UPS,13,8.28,,2.0,True,True,False,False,False
SHP-917607,ORD-529530,SKU-10072,SUP-211,2024-01-30,2024-02-02,2024-02-04,Delivered,FedEx,34,16.61,,2.0,True,True,False,False,False
SHP-917608,ORD-514497,SKU-10271,SUP-241,2024-01-18,2024-01-24,2024-01-24,Delivered,USPS,29,14.4,,0.0,True,False,False,False,True
SHP-917609,ORD-515437,SKU-10080,SUP-230,2024-01-18,2024-01-23,2024-01-23,Delivered,USPS,46,16.39,,0.0,True,False,False,False,True
SHP-917610,ORD-511883,SKU-10303,SUP-205,2024-01-12,2024-01-15,2024-01-15,Delivered,USPS,45,17.82,,0.0,True,False,False,False,True
SHP-917611,ORD-520803,SKU-10176,SUP-201,2024-01-23,2024-02-02,,In-Transit,DHL,29,11.85,,,False,False,False,True,False
SHP-917612,ORD-522480,SKU-10181,SUP-228,2024-01-26,2024-01-30,2024-01-29,Delivered,FreightCo,17,9.11,,-1.0,True,False,False,False,True
SHP-917613,ORD-528082,SKU-10401,SUP-220,2024-02-01,2024-02-07,2024-02-07,Delivered,FedEx,44,7.79,,0.0,True,False,False,False,True
SHP-917614,ORD-506393,SKU-10065,SUP-237,2024-01-10,2024-01-19,,In-Transit,USPS,43,9.75,,,False,False,False,True,False
SHP-917615,ORD-505120,SKU-10314,SUP-215,2024-01-07,2024-01-15,2024-01-15,Delivered,DHL,17,10.71,,0.0,True,False,False,False,True
SHP-917616,ORD-520111,SKU-10293,SUP-200,2024-01-22,2024-01-25,2024-01-26,Delivered,FedEx,19,9.03,,1.0,True,True,False,False,False
SHP-917617,ORD-505239,SKU-10142,SUP-215,2024-01-08,2024-01-15,2024-01-14,Delivered,UPS,37,8.5,,-1.0,True,False,False,False,True
SHP-917618,ORD-502504,SKU-10286,SUP-201,2024-01-05,2024-01-12,2024-01-12,Delivered,FedEx,36,12.8,,0.0,True,False,False,False,True
SHP-917619,ORD-510371,SKU-10061,SUP-247,2024-01-11,2024-01-17,,In-Transit,UPS,10,6.74,,,False,False,False,True,False
SHP-917620,ORD-511364,SKU-10043,SUP-213,2024-01-15,2024-01-20,2024-01-20,Delivered,FreightCo,44,17.53,,0.0,True,False,False,False,True
SHP-917621,ORD-507391,SKU-10313,SUP-246,2024-01-11,2024-01-19,2024-01-18,Delivered,DHL,38,8.62,,-1.0,True,False,False,False,True
SHP-917622,ORD-524384,SKU-10143,SUP-214,2024-01-27,2024-01-30,2024-01-30,Delivered,FreightCo,31,9.7,,0.0,True,False,False,False,True
SHP-917623,ORD-508954,SKU-10035,SUP-204,2024-01-10,2024-01-13,2024-01-12,Delivered,UPS,23,7.13,,-1.0,True,False,False,False,True
SHP-917624,ORD-516494,SKU-10246,SUP-224,2024-01-19,2024-01-28,2024-01-30,Delivered,FedEx,31,11.76,,2.0,True,True,False,False,False
SHP-917625,ORD-501417,SKU-10455,SUP-248,2024-01-05,2024-01-11,2024-01-13,Delivered,FreightCo,13,6.11,,2.0,True,True,False,False,False
SHP-917626,ORD-515186,SKU-10008,SUP-240,2024-01-17,2024-01-22,2024-01-23,Delivered,DHL,45,15.59,,1.0,True,True,False,False,False
SHP-917627,ORD-510946,SKU-10366,SUP-216,2024-01-13,2024-01-18,2024-01-24,Delayed,FedEx,3,6.2,Customs Hold,6.0,False,True,False,False,False
SHP-917628,ORD-511391,SKU-10286,SUP-240,2024-01-13,2024-01-19,2024-01-21,Delivered,FedEx,29,11.81,,2.0,True,True,False,False,False
SHP-917629,ORD-518433,SKU-10058,SUP-220,2024-01-22,2024-01-31,2024-02-02,Delivered,FreightCo,38,20.02,,2.0,True,True,False,False,False
SHP-917630,ORD-504077,SKU-10211,SUP-226,2024-01-06,2024-01-14,2024-01-13,Delivered,FedEx,39,19.03,,-1.0,True,False,False,False,True
SHP-917631,ORD-519650,SKU-10492,SUP-244,2024-01-21,2024-01-27,2024-01-28,Delivered,UPS,26,11.74,,1.0,True,True,False,False,False
SHP-917632,ORD-506560,SKU-10477,SUP-225,2024-01-08,2024-01-14,,In-Transit,FedEx,45,10.01,,,False,False,False,True,False
SHP-917633,ORD-512521,SKU-10363,SUP-236,2024-01-14,2024-01-20,,In-Transit,USPS,48,23.39,,,False,False,False,True,False
SHP-917634,ORD-523756,SKU-10477,SUP-246,2024-01-24,2024-02-02,2024-02-04,Delivered,USPS,31,7.58,,2.0,True,True,False,False,False
SHP-917635,ORD-508437,SKU-10155,SUP-244,2024-01-12,2024-01-22,2024-01-22,Delivered,USPS,25,10.43,,0.0,True,False,False,False,True
SHP-917636,ORD-514610,SKU-10344,SUP-219,2024-01-18,2024-01-22,2024-01-23,Delivered,UPS,24,11.01,,1.0,True,True,False,False,False
SHP-917637,ORD-518140,SKU-10028,SUP-243,2024-01-19,2024-01-26,2024-01-28,Delivered,USPS,1,5.25,,2.0,True,True,False,False,False
SHP-917638,ORD-524225,SKU-10490,SUP-243,2024-01-25,2024-02-01,,Lost,USPS,38,9.85,Inventory Shortage,,False,False,True,False,False
SHP-917639,ORD-516479,SKU-10252,SUP-205,2024-01-17,2024-01-27,2024-01-26,Delivered,FedEx,26,15.09,,-1.0,True,False,False,False,True
SHP-917640,ORD-502611,SKU-10049,SUP-223,2024-01-05,2024-01-13,,In-Transit,USPS,39,9.55,,,False,False,False,True,False
SHP-917641,ORD-504155,SKU-10137,SUP-238,2024-01-07,2024-01-17,2024-01-19,Delivered,DHL,23,14.06,,2.0,True,True,False,False,False
SHP-917642,ORD-512672,SKU-10067,SUP-220,2024-01-13,2024-01-18,2024-01-20,Delivered,FreightCo,27,8.06,,2.0,True,True,False,False,False
